"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000171848.16","RRM2",857.751046227765,-3.9236403449446,0.166280020478114,-23.5965832435114,4.17834314081211e-123,1.59471864951804e-120,"ENSG00000171848","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000148541.13","FAM13C",409.586983662296,-4.05831666996138,0.172165534232382,-23.5721782995406,7.43740045400678e-123,2.8070402069078e-120,"ENSG00000148541","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000145349.20","CAMK2D",3268.6792568659,-2.65329495309456,0.113529571093959,-23.3709590155912,8.43867698677035e-121,3.04941467964484e-118,"ENSG00000145349","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000150457.9","LATS2",476.120920873732,-3.714509092708,0.159422595682037,-23.2997654869229,4.45758444036529e-120,1.57724196114925e-117,"ENSG00000150457","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000187837.4","H1-2",1747.9482251635,-2.87972457145761,0.124240208987703,-23.178684219234,7.47114173623441e-119,2.5377974249641e-116,"ENSG00000187837","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000151458.12","ANKRD50",1695.92552017785,-2.74480266200501,0.118450022292227,-23.1726647989422,8.59182120091282e-119,2.88957408467927e-116,"ENSG00000151458","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000026025.16","VIM",8455.14499759324,-3.55651227831258,0.153839201013293,-23.1183746072971,3.02568424440865e-118,1.00761218053013e-115,"ENSG00000026025","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000144645.16","OSBPL10",1667.9457138387,-2.84149543589002,0.123520575256596,-23.0042276761359,4.22855450221216e-117,1.36795751743945e-114,"ENSG00000144645","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000166147.15","FBN1",1490.1422215918,-2.93260630491299,0.127864326423621,-22.9352970209776,2.06594045143273e-116,6.49776530132102e-114,"ENSG00000166147","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000115353.11","TACR1",507.287739297384,-3.52753029280769,0.154383306694989,-22.8491691771892,1.48945045338023e-115,4.51729044646604e-113,"ENSG00000115353","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000115380.20","EFEMP1",2595.09330125592,-4.60616868483747,0.202303197373422,-22.7686400642257,9.38117709124726e-115,2.79526160908322e-112,"ENSG00000115380","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000162692.12","VCAM1",993.641085493865,-3.70225048286617,0.162755979955361,-22.7472470374458,1.52793610949292e-114,4.51312467541353e-112,"ENSG00000162692","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000169047.6","IRS1",1635.36580348706,-2.68877871125526,0.118522269300568,-22.6858524319731,6.17978666299862e-114,1.79414524246784e-111,"ENSG00000169047","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000165323.16","FAT3",1423.29002982052,-3.06104470626551,0.135561031173349,-22.5805652241698,6.72828262934422e-113,1.92055717944172e-110,"ENSG00000165323","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000198947.18","DMD",500.936675520479,-3.60718304623363,0.159855173459876,-22.5653193960535,9.49851913251955e-113,2.68871414911187e-110,"ENSG00000198947","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000172123.13","SLFN12",460.350355965635,-4.34401311349114,0.192528879020048,-22.562916979529,1.00286938837501e-112,2.81532788300184e-110,"ENSG00000172123","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000204262.14","COL5A2",1549.06843970891,-3.25000987079925,0.145429276480693,-22.3477001979771,1.27125041238558e-110,3.51071821202547e-108,"ENSG00000204262","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000104419.17","NDRG1",7268.05076310648,-2.565119434629,0.11510681543244,-22.2846877050001,5.20183997179934e-110,1.41356880129664e-107,"ENSG00000104419","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000144642.22","RBMS3",1066.08694336185,-2.84879489234782,0.128203657792138,-22.2208550162172,2.15920176182147e-109,5.77509964138202e-107,"ENSG00000144642","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000165899.12","OTOGL",331.59887033742,-4.35231526073805,0.196763430881898,-22.1195332955462,2.05038483625934e-108,5.23665203895168e-106,"ENSG00000165899","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000126785.13","RHOJ",547.805610500207,-3.58499891694571,0.162399916932855,-22.0751277750219,5.48091665753878e-108,1.37907982980205e-105,"ENSG00000126785","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000169715.15","MT1E",744.008488126755,-5.53154888046216,0.25119666636008,-22.0207893704008,1.8206483615466e-107,4.54733702536875e-105,"ENSG00000169715","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000184304.17","PRKD1",930.015862199743,-2.96893802822791,0.134930554796962,-22.0034523143808,2.66872931875452e-107,6.61689032842727e-105,"ENSG00000184304","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000175899.15","A2M",1070.93805673561,-4.14040985325567,0.18918189372245,-21.885867467476,3.54207622758013e-106,8.65591692794545e-104,"ENSG00000175899","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000124749.18","COL21A1",396.881862398961,-4.2351221948193,0.195335321002627,-21.6812923186705,3.0810613240829e-104,7.37024584904564e-102,"ENSG00000124749","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000066279.19","ASPM",1268.82931193796,-3.06051803604177,0.143292352800804,-21.3585580543598,3.24679793678566e-101,7.35248215444903e-99,"ENSG00000066279","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000277224.3","H2BC7",292.29650718835,-5.44746146801954,0.256883896236461,-21.2059282338398,8.41932385675801e-100,1.88149732083129e-97,"ENSG00000277224","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000145934.17","TENM2",3015.21524480116,-2.46057753090908,0.116109966506509,-21.1917857264315,1.13702320179932e-99,2.50794831939736e-97,"ENSG00000145934","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000126878.13","AIF1L",2835.10514207091,-2.87952414730563,0.136313920468892,-21.1242119469578,4.7651033621771e-99,1.04426471617053e-96,"ENSG00000126878","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000071575.12","TRIB2",1937.88480230595,-2.65889115532627,0.126808205340728,-20.9678163032269,1.29052866288432e-97,2.81004343723428e-95,"ENSG00000071575","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000012817.16","KDM5D",341.596387326504,-3.7366141589811,0.178568116734163,-20.9254273793112,3.14235102460503e-97,6.67121122523648e-95,"ENSG00000012817","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000105810.10","CDK6",3734.61562266506,-2.50416652567573,0.120243317373677,-20.8258270012096,2.52529026788428e-96,5.2950036925613e-94,"ENSG00000105810","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000150540.14","HNMT",296.891162300483,-5.9575449585292,0.287471159836467,-20.7239744046611,2.10565951187996e-95,4.25744299402014e-93,"ENSG00000150540","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000277075.3","H2AC8",336.446005022259,-4.12017822339573,0.198906019985581,-20.7141956975179,2.5797806678125e-95,5.18520649255948e-93,"ENSG00000277075","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000185585.20","OLFML2A",395.399399941325,-4.04920916381454,0.195611558731547,-20.7002550875411,3.44542014891462e-95,6.88435480107834e-93,"ENSG00000185585","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000047457.14","CP",1152.63116200501,-3.82611646445878,0.18513928712784,-20.6661510034703,6.98712248665424e-95,1.38794489255363e-92,"ENSG00000047457","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000137642.13","SORL1",817.42776066853,-2.95239903492511,0.143104367332624,-20.631089672216,1.44360283935941e-94,2.85094774693956e-92,"ENSG00000137642","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000139263.12","LRIG3",1247.54612988638,-2.59470290398658,0.126119083372249,-20.5734361098086,4.7479891315859e-94,9.11184716506836e-92,"ENSG00000139263","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000078018.22","MAP2",1751.32036521664,-2.83049926392138,0.137840979858422,-20.5345265742352,1.05840826965167e-93,2.00849229628647e-91,"ENSG00000078018","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000136205.18","TNS3",6668.85341202987,-2.48716919439411,0.121330160200253,-20.4991833051987,2.18936911689172e-93,4.13158278680989e-91,"ENSG00000136205","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000111269.3","CREBL2",378.449830700646,-4.37793061996222,0.213586753319684,-20.4972010291742,2.28038149815639e-93,4.27955794084951e-91,"ENSG00000111269","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000172965.17","MIR4435-2HG",1148.93430287303,-2.80062352254469,0.137687494299789,-20.3404349595239,5.64277899833295e-92,1.04170607073573e-89,"ENSG00000172965","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000166741.8","NNMT",435.181329210803,-4.32554072935394,0.212979284704071,-20.3096781706454,1.05593967875975e-91,1.92839564559738e-89,"ENSG00000166741","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000169760.18","NLGN1",1016.53879032459,-2.6578026222704,0.132137122084382,-20.1139738806566,5.56792766673884e-90,1.00601790948822e-87,"ENSG00000169760","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000087266.17","SH3BP2",2893.09586313132,-2.46861104597602,0.123571525695667,-19.9771835143943,8.69954159349778e-89,1.53909390024965e-86,"ENSG00000087266","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000139618.18","BRCA2",420.875366452831,-3.58088148343411,0.179684111796936,-19.928759686226,2.29171252797976e-88,4.03341404924438e-86,"ENSG00000139618","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000048052.25","HDAC9",2034.87427002883,-2.34007634726241,0.117439036795147,-19.9258816414195,2.42733706224663e-88,4.25009202733988e-86,"ENSG00000048052","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000112319.21","EYA4",2535.57948010173,-2.39620087832337,0.121421158426418,-19.7346237622621,1.08753435101691e-86,1.84706834176712e-84,"ENSG00000112319","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000115414.21","FN1",4886.72186544166,-2.51778637847426,0.12769625345684,-19.7169949024797,1.54117599326257e-86,2.59161713560113e-84,"ENSG00000115414","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000171444.19","MCC",4360.1597452498,-2.33035239367809,0.118220606711772,-19.7118967538343,1.70456546328356e-86,2.83826861062824e-84,"ENSG00000171444","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000156515.25","HK1",2926.4615677249,-2.26754557235062,0.115311485212714,-19.6645249011206,4.34215638536908e-86,7.19484722430327e-84,"ENSG00000156515","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000151322.20","NPAS3",1032.4547784615,-2.81886389341653,0.143653912395343,-19.6226043997944,9.91414280459815e-86,1.63477477080869e-83,"ENSG00000151322","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000007237.19","GAS7",874.04294584078,-2.67296529150496,0.136700417006996,-19.5534538228084,3.85516115395323e-85,6.29577471526363e-83,"ENSG00000007237","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000144810.16","COL8A1",351.207319396756,-3.6564954861073,0.187277900692488,-19.5244365330179,6.80635996967743e-85,1.10621260980863e-82,"ENSG00000144810","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000150760.13","DOCK1",857.42562596418,-2.60720633264655,0.133581389536295,-19.5177362782122,7.76009961564327e-85,1.25521458925796e-82,"ENSG00000150760","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000172201.12","ID4",682.250560073516,-3.48808445293036,0.179102586201862,-19.4753438624222,1.77727017061229e-84,2.86115228224446e-82,"ENSG00000172201","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000151012.13","SLC7A11",2700.83583589595,-2.27253752313958,0.116780963697443,-19.459828478786,2.4058865827297e-84,3.85486582274351e-82,"ENSG00000151012","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000090530.10","P3H2",339.490397654715,-3.57908070955505,0.185800978593769,-19.2629809414528,1.09867695239936e-82,1.6963572145046e-80,"ENSG00000090530","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000169862.21","CTNND2",1041.56542576015,-2.69565420236224,0.140321271609162,-19.210588469227,3.01825372445289e-82,4.63909694625411e-80,"ENSG00000169862","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000122870.12","BICC1",602.379827399686,-2.74017797919359,0.143881030891173,-19.0447480270431,7.26347070251042e-81,1.0917060744375e-78,"ENSG00000122870","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000170525.21","PFKFB3",5979.42781291294,-2.17434159217117,0.114358345223675,-19.0134055185772,1.32092175342955e-80,1.9508291356737e-78,"ENSG00000170525","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000134954.14","ETS1",2016.77872978107,-2.52250066304808,0.132676950528822,-19.0123503215437,1.34776453442873e-80,1.98185565824567e-78,"ENSG00000134954","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000126016.17","AMOT",1620.97037315989,-2.34036490108262,0.123123816029701,-19.0082225888617,1.4580977079416e-80,2.13485616135174e-78,"ENSG00000126016","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000196083.11","IL1RAP",723.442191543334,-2.70516091854508,0.142781346938822,-18.9461787309246,4.74837697830243e-80,6.86352634889263e-78,"ENSG00000196083","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
