"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000166454.10","ATMIN",1321.40724208649,0.656577389431128,0.143267782402995,4.5828683770944,4.58640753004914e-06,2.78995506770611e-05,"ENSG00000166454","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000142512.15","SIGLEC10",2.92051193113122,0.170120410908127,1.04561311450404,0.162699193944999,0.870755281672514,0.92833920491673,"ENSG00000142512","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000129250.12","KIF1C",1802.91909062666,-0.0984748765336112,0.128697124739793,-0.765167650269679,0.444171720278931,0.60334003413241,"ENSG00000129250","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000203414.2","ENSG00000203414.2",1.73265781106021,-0.411610528527706,1.32352264503715,-0.310996211565502,0.75580350166375,0.851881896335136,"ENSG00000203414","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000152207.8","CYSLTR2",4.78571805198484,-0.999836222253176,0.889578570585536,-1.12394369121894,0.261036914579208,0.415194882675901,"ENSG00000152207","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000111666.11","CHPT1",418.465410478295,-0.934628693446058,0.153131918208677,-6.10342183640914,1.03821352056429e-09,9.80156666662805e-09,"ENSG00000111666","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000200799.1","RNU6-770P",2.3367554892841,-0.210358615559731,1.15626609236575,-0.18192924357864,0.85563825439964,0.918391007850569,"ENSG00000200799","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000105357.20","MYH14",287.158141661722,0.917944199898958,0.169111562295827,5.4280392625857,5.69765077393159e-08,4.46351018193977e-07,"ENSG00000105357","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000157349.17","DDX19B",358.632638634852,0.141229333641945,0.146518818759217,0.963898936927926,0.335096596892495,0.496578012531379,"ENSG00000157349","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000224855.5","OPA1-AS1",31.9782627836046,-0.624812430162043,0.355593416817294,-1.7570978556194,0.0789011311873038,0.165920486855094,"ENSG00000224855","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000133119.13","RFC3",247.506162942842,-0.590831428238965,0.188640200094484,-3.13205471550091,0.00173587521588182,0.00641961996005157,"ENSG00000133119","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000142541.18","RPL13A",3715.76015134307,-0.318482843639286,0.213511898999287,-1.49163978744037,0.135793601861081,0.254167790831893,"ENSG00000142541","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000224600.5","RPLP1P3",1.69831786714537,2.69243571774544,1.59865661892693,1.68418638866468,0.092145652935148,0.187893153603435,"ENSG00000224600","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000081386.13","ZNF510",799.108535733448,0.0239762937914096,0.133874133174543,0.179095791120079,0.857862486777591,0.919732126088477,"ENSG00000081386","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000196656.7","ENSG00000196656.7",5.62148758612993,-0.0813248133942029,0.789880475298807,-0.10295837906797,0.917996004035122,0.956107446650673,"ENSG00000196656","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
