"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000276966.3","H4C5",673.677610367901,-5.26540098100793,0.196538552781789,-26.7906774853174,4.14959552567981e-158,2.87660124114881e-155,"ENSG00000276966","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000186185.14","KIF18B",634.144656343572,-3.90802466545713,0.150688018760214,-25.9345414294407,2.7169931953135e-148,1.64805044390016e-145,"ENSG00000186185","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000114480.13","GBE1",1477.26682241053,-3.74262091969869,0.14443741575366,-25.911713389291,4.91444104572778e-148,2.92866199019792e-145,"ENSG00000114480","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000133106.15","EPSTI1",991.89938774535,-3.75459301799046,0.145424912526757,-25.8180868240141,5.55580752334798e-147,3.19863847378109e-144,"ENSG00000133106","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000273983.2","H3C8",480.053813718548,-4.85005590861412,0.192904561755825,-25.1422561730459,1.71753162295384e-139,8.97555602592245e-137,"ENSG00000273983","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000047188.16","YTHDC2",895.926300335852,-3.49153892902339,0.141433700455218,-24.6867537071118,1.48409597145948e-134,7.52414506843815e-132,"ENSG00000047188","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000183856.11","IQGAP3",485.936734013689,-3.90097834481103,0.160401441294972,-24.3200953390268,1.20173396624236e-130,5.83149990933152e-128,"ENSG00000183856","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000182168.16","UNC5C",1723.78913363643,-3.14050847859916,0.129396155132708,-24.2704930094583,4.01847894285551e-130,1.84459044230968e-127,"ENSG00000182168","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000197061.5","H4C3",601.18317161919,-4.23533017079027,0.176569721333276,-23.986729654492,3.82548175253908e-127,1.7097890022401e-124,"ENSG00000197061","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000182263.14","FIGN",1758.04078337863,-2.79619620269653,0.122657454087703,-22.796789836329,4.93398091754586e-115,1.48316339652387e-112,"ENSG00000182263","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000106278.12","PTPRZ1",2713.3286157936,-2.98564804300003,0.131585374461925,-22.6898168220356,5.64723621641305e-114,1.6536665499924e-111,"ENSG00000106278","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000131747.15","TOP2A",2676.69769442492,-3.36581276900899,0.148380254809549,-22.6836971895561,6.49004576185524e-114,1.86825317320931e-111,"ENSG00000131747","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000155761.14","SPAG17",805.204177655086,-3.29988037080116,0.1476794175867,-22.3448902001787,1.35380518390112e-110,3.70855278118979e-108,"ENSG00000155761","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000231566.4","ENSG00000231566.4",611.232715365756,-4.11458718571562,0.184916090523445,-22.2511041308974,1.10050039640969e-109,2.96680932263845e-107,"ENSG00000231566","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000169991.11","IFFO2",2336.89836819389,-2.90399545547578,0.130706545644228,-22.2176742653747,2.31765320027982e-109,6.10279410132595e-107,"ENSG00000169991","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000222041.13","CYTOR",524.381729333646,-3.47570757349294,0.156812125846348,-22.1647883078799,7.51223667285671e-109,1.95419458468071e-106,"ENSG00000222041","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000118432.13","CNR1",8070.2948132652,-2.7185090584044,0.122650702593036,-22.1646431771746,7.53648994916311e-109,1.95419458468071e-106,"ENSG00000118432","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000277157.2","H4C4",604.018514864038,-4.17746310717727,0.190461222474287,-21.9334048837224,1.24735437475865e-106,3.0702995218697e-104,"ENSG00000277157","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000071282.12","LMCD1",680.412679217721,-3.22037059286635,0.147889582339795,-21.775506711941,3.9606708076138e-105,9.60971899950183e-103,"ENSG00000071282","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000185942.13","NKAIN3",1226.69360996453,-3.61376794806725,0.166887005739549,-21.6539803806359,5.57512336903339e-104,1.32430622796732e-101,"ENSG00000185942","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000076641.4","PAG1",467.068031158589,-3.50580663051506,0.163230993446036,-21.4775794504619,2.52316182424881e-102,5.8303918942914e-100,"ENSG00000076641","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000112276.14","POPDC1",2896.04984273349,-2.72089082049974,0.12735314370728,-21.3649285859303,2.83285963064465e-101,6.4581594586401e-99,"ENSG00000112276","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000173598.14","NUDT4",2975.77682338686,-2.59334223195027,0.122325254359114,-21.2003829097867,9.47226707302976e-100,2.10296711069722e-97,"ENSG00000173598","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000136709.12","WDR33",844.960707019262,-2.7425822427732,0.130896223628066,-20.9523404629769,1.78632743526016e-97,3.84037786841247e-95,"ENSG00000136709","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000117569.20","PTBP2",1234.59824795421,-2.71793628306409,0.130250603069315,-20.8669765745169,1.06883633036689e-96,2.255045495025e-94,"ENSG00000117569","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000008441.19","NFIX",5040.88518818899,-2.53560146678647,0.122001757881723,-20.7833191161447,6.12726375024998e-96,1.26909082358836e-93,"ENSG00000008441","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000151718.16","WWC2",918.763165824063,-2.86446450765268,0.13812149689809,-20.7387305523207,1.54961315447554e-95,3.19013694734699e-93,"ENSG00000151718","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000125827.9","TMX4",968.829918406148,-2.8639295809013,0.138973775488054,-20.6076978972733,2.3410401981983e-94,4.57014100301149e-92,"ENSG00000125827","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000104047.15","DTWD1",344.651949088909,-3.92699589639045,0.190836913022404,-20.5777584336078,4.34305364012981e-94,8.38209352545054e-92,"ENSG00000104047","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000278588.2","H2BC10",269.773512406835,-4.69964491570344,0.228839982639146,-20.5368173057164,1.00965976817474e-93,1.92674848344718e-91,"ENSG00000278588","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000049130.16","KITLG",366.505503600729,-3.68828437349792,0.180707252901371,-20.4102730481492,1.35525500551483e-92,2.52941219930373e-90,"ENSG00000049130","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000242498.8","ARPIN",384.662097683634,-3.3404961049837,0.1643499215843,-20.3255107929593,7.648884561323e-92,1.40441789610281e-89,"ENSG00000242498","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000123485.12","HJURP",339.735975948653,-4.06861910306412,0.202579086353243,-20.0841023439584,1.01643960995427e-89,1.82679474449348e-87,"ENSG00000123485","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000146802.13","TMEM168",326.866221832152,-3.70309792069358,0.18453308819534,-20.0673925576622,1.42275573461911e-89,2.54358772597589e-87,"ENSG00000146802","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000224078.15","ENSG00000224078.15",2853.32045692939,-3.09086403407146,0.15512946230432,-19.9244166012003,2.4994209961365e-88,4.35386319983409e-86,"ENSG00000224078","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000164692.19","COL1A2",10105.5506159149,-2.41314459203315,0.121804459305825,-19.8116276348656,2.3631989949761e-87,4.074778855906e-85,"ENSG00000164692","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000174231.18","PRPF8",5609.32177917669,-2.28708183078602,0.115489511530487,-19.80337262213,2.78414837696368e-87,4.77636121559103e-85,"ENSG00000174231","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000152256.14","PDK1",1960.0217174249,-2.54245536268955,0.128734578006134,-19.749591772992,8.0868860810483e-87,1.3803786251309e-84,"ENSG00000152256","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000171241.9","SHCBP1",443.415820733669,-3.34700325642433,0.172295736868324,-19.4259203231607,4.65958025576746e-84,7.39610383775276e-82,"ENSG00000171241","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000242759.10","ENSG00000242759.10",770.500618256522,-3.3361868761295,0.172301750765054,-19.3624664944852,1.60036340404918e-83,2.52842530738337e-81,"ENSG00000242759","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000089685.15","BIRC5",650.60741390082,-3.49391587625654,0.180916285213877,-19.3123348300352,4.23009986441416e-83,6.65222371270464e-81,"ENSG00000089685","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000278705.3","H4C2",615.526291756937,-3.23726467978814,0.168727005321509,-19.186405125958,4.8076825478536e-82,7.35618742276987e-80,"ENSG00000278705","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000278828.2","H3C10",634.901203212488,-2.83001513874614,0.147885094586545,-19.1365813211822,1.25221602943579e-81,1.90741139407511e-79,"ENSG00000278828","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000136542.9","GALNT5",372.346866448497,-7.66844011102638,0.401429792195617,-19.1028176286665,2.39222247388119e-81,3.62763450860698e-79,"ENSG00000136542","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000170471.15","RALGAPB",1440.31287880129,-2.50573179416672,0.131495540971442,-19.055640789454,5.89898231530221e-81,8.9056280571638e-79,"ENSG00000170471","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000129317.15","PUS7L",347.547489326208,-3.10073192598766,0.16304045842381,-19.018174727696,1.20609766438725e-80,1.79687392385553e-78,"ENSG00000129317","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000134690.11","CDCA8",274.473693625479,-3.80592771357345,0.200880759692332,-18.9462033068901,4.74616042658966e-80,6.86352634889263e-78,"ENSG00000134690","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000112773.16","TENT5A",3384.64923259375,-2.43850862353654,0.128947148031502,-18.9109155244039,9.27327720498775e-80,1.33472322075858e-77,"ENSG00000112773","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000229989.6","ENSG00000229989.6",369.53829494029,-3.56494579586258,0.189022792717421,-18.8598726355291,2.43806489264933e-79,3.479671776198e-77,"ENSG00000229989","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000276903.2","H2AC16",217.187555986192,-4.40822761709874,0.233966139313383,-18.8413059686137,3.46314360108409e-79,4.90150257673435e-77,"ENSG00000276903","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000102893.18","PHKB",1487.7830384382,-2.37581725163925,0.126477877464386,-18.7844491010551,1.01231351133951e-78,1.42092005591654e-76,"ENSG00000102893","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000168298.7","H1-4",1777.21266849982,-2.66967102079375,0.142342840345669,-18.7552181360906,1.75496214249327e-78,2.45319152494697e-76,"ENSG00000168298","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000137812.21","KNL1",416.087031129327,-2.81104692950846,0.150080902228294,-18.7302107581448,2.80802161686347e-78,3.89317870537217e-76,"ENSG00000137812","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000161888.12","SPC24",267.899876111663,-3.36414488187744,0.180071661528222,-18.6822560158928,6.9038685190949e-78,9.41809662074762e-76,"ENSG00000161888","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000108924.14","HLF",238.276383309465,-3.5833631287258,0.192645061556508,-18.6008564132058,3.16215539693816e-77,4.29648378092782e-75,"ENSG00000108924","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000088325.16","TPX2",1065.07761760702,-2.89755369920756,0.156135694496165,-18.557919818128,7.03774163692383e-77,9.48642888583447e-75,"ENSG00000088325","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000156463.18","SH3RF2",293.112655827451,-3.34411046523173,0.180439407147995,-18.5331492609533,1.11562352574611e-76,1.49194881584819e-74,"ENSG00000156463","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000134824.14","FADS2",674.133840476413,-2.51908961795135,0.136325017101986,-18.4785571386857,3.07289550288979e-76,4.07734822039689e-74,"ENSG00000134824","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000079739.17","PGM1",671.181663830735,-2.48128865341167,0.134827221935422,-18.4034694017513,1.23217058904499e-75,1.62226242514264e-73,"ENSG00000079739","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000237649.8","KIFC1",320.470907434661,-3.47156187345364,0.188686420280742,-18.3985782775908,1.34856797846973e-75,1.76865471400231e-73,"ENSG00000237649","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000074527.13","NTN4",404.152828276886,-3.22993516123233,0.176053734738046,-18.3463029968561,3.53352678663838e-75,4.54647113214138e-73,"ENSG00000074527","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000187325.5","TAF9B",645.413239972665,-2.55364098456056,0.140137754858093,-18.2223626113209,3.43019528840526e-74,4.34764453569216e-72,"ENSG00000187325","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000165655.17","ZNF503",923.431386624717,-2.74664988370739,0.151756698790763,-18.09903553249,3.24296618682964e-73,4.00571183397197e-71,"ENSG00000165655","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000111206.13","FOXM1",413.342215248805,-2.82741006980946,0.156604654066232,-18.054444720485,7.27902410296521e-73,8.92613323933293e-71,"ENSG00000111206","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000136160.17","EDNRB",201.48698357754,-4.67875689618622,0.259398240523473,-18.0369646561378,9.98815285331216e-73,1.21170562900467e-70,"ENSG00000136160","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000075218.19","GTSE1",235.638106432222,-3.75532134807887,0.208502848125086,-18.0108875339005,1.60041783167909e-72,1.92776570590338e-70,"ENSG00000075218","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000105976.16","MET",4325.24853648427,-2.14837531257233,0.119406476610647,-17.9921171242462,2.2461029410518e-72,2.69595847002288e-70,"ENSG00000105976","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000048540.16","LMO3",623.385156011459,-2.65882794854466,0.148746465998606,-17.8748982753619,1.85012466034475e-71,2.18972245514252e-69,"ENSG00000048540","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000163428.4","LRRC58",1436.15243262772,-2.28040921850406,0.128019708510196,-17.8129543102532,5.60706008291691e-71,6.54503838132377e-69,"ENSG00000163428","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000178695.6","KCTD12",829.261129239589,-2.412030287591,0.13544957715149,-17.8075881690892,6.17123133919649e-71,7.17891733321324e-69,"ENSG00000178695","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000165617.16","DACT1",350.971069065771,-3.01239994947367,0.169468131399381,-17.7756131763466,1.0919724113265e-70,1.25735996162503e-68,"ENSG00000165617","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000119403.15","PHF19",643.189357761406,-2.58463836238456,0.145576512670085,-17.7545011552931,1.59077745269013e-70,1.82552461192494e-68,"ENSG00000119403","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000288557.1","ENSG00000288557.1",207.891356201422,-5.204806358753,0.293347450562063,-17.742804134757,1.95909794079266e-70,2.23310868633709e-68,"ENSG00000288557","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000100201.23","DDX17",6770.93336738877,-2.08140050100883,0.117341362162572,-17.7379950483712,2.13415040839509e-70,2.42376231151034e-68,"ENSG00000100201","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000169570.10","DTWD2",181.588734662019,-4.23746243209868,0.238976028538698,-17.7317468116368,2.38507462337305e-70,2.69156859823042e-68,"ENSG00000169570","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000151292.19","CSNK1G3",549.800537680192,-2.90206720178388,0.163838103535458,-17.7130175408543,3.32745549712816e-70,3.74261616974998e-68,"ENSG00000151292","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000151883.19","PARP8",453.626955708863,-2.9664540793852,0.168411210024463,-17.6143504874426,1.91170802619177e-69,2.143131954907e-67,"ENSG00000151883","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000183878.16","UTY",608.497529437867,-2.61856133816523,0.148728398342101,-17.6063305149167,2.20270040830315e-69,2.46122787727768e-67,"ENSG00000183878","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000197603.16","CPLANE1",1342.00757790274,-2.24703791799305,0.127952277066791,-17.5615312951414,4.85477117715591e-69,5.38911331194876e-67,"ENSG00000197603","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000275713.3","H2BC9",397.053781734544,-3.20408070010393,0.182598019167343,-17.5471821365572,6.2505184323618e-69,6.91588306548747e-67,"ENSG00000275713","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000105519.18","CAPS",1850.23237407786,-2.94170179152229,0.167782169240529,-17.5328630261368,8.04164025864474e-69,8.84007884484286e-67,"ENSG00000105519","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000253729.9","PRKDC",5927.1065926557,-2.01047730423636,0.11521767294742,-17.4493830052777,3.47971122863871e-68,3.77632047969328e-66,"ENSG00000253729","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000178999.13","AURKB",246.175364895414,-3.50319492491917,0.200987548953366,-17.4299101768339,4.89227737330241e-68,5.29238464383237e-66,"ENSG00000178999","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000196968.11","FUT11",1091.39039813799,-2.26496838586921,0.130096176275679,-17.4099535490547,6.93401633523261e-68,7.47729101191052e-66,"ENSG00000196968","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000131437.16","KIF3A",454.123487427635,-2.65458358201295,0.152560109294418,-17.4002469865173,8.21479633834006e-68,8.83038613989668e-66,"ENSG00000131437","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000164096.13","C4orf3",359.754503040748,-4.10578546637457,0.236234769288506,-17.380106572544,1.16736356107116e-67,1.25088345244369e-65,"ENSG00000164096","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000109805.10","NCAPG",579.624842390173,-2.66443828676844,0.153512120857386,-17.3565336201936,1.76036083401691e-67,1.88037537138008e-65,"ENSG00000109805","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000178878.13","APOLD1",268.230084698394,-3.4805873846599,0.201209636281593,-17.2983135846875,4.84360851214031e-67,5.10955571243422e-65,"ENSG00000178878","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000288927.2","ENSG00000288927.2",197.562878666609,-5.58828520954978,0.324142638270478,-17.2402040020625,1.32568201047927e-66,1.37708766152783e-64,"ENSG00000288927","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000131269.19","ABCB7",371.313741149601,-2.97663046026059,0.173376099303894,-17.1686320791146,4.560411148608e-66,4.72280627731453e-64,"ENSG00000131269","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000240184.7","PCDHGC3",1300.60708239328,-2.16802220541319,0.126987963334963,-17.0726590810381,2.37148292380512e-65,2.4410464229034e-63,"ENSG00000240184","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000101057.16","MYBL2",264.076793041973,-3.20487175655951,0.188022639883681,-17.0451375352573,3.79849577485049e-65,3.88636459277474e-63,"ENSG00000101057","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000131374.15","TBC1D5",859.955001177471,-2.25678355803256,0.132426450697255,-17.0417884504953,4.02240633442796e-65,4.10309604708255e-63,"ENSG00000131374","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000112715.26","VEGFA",6493.09021922201,-2.21874261636616,0.130251217818241,-17.0343329876754,4.56921562873913e-65,4.64691965500033e-63,"ENSG00000112715","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000164904.18","ALDH7A1",669.027667036766,-2.46666117912176,0.145097543528284,-17.0000202563107,8.20915531491925e-65,8.32383843991574e-63,"ENSG00000164904","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000119969.16","HELLS",819.556559511942,-2.60409519307217,0.153503443783586,-16.9644089336751,1.506074723063e-64,1.52256982717274e-62,"ENSG00000119969","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000242265.6","PEG10",13077.4898634548,-1.81713444002046,0.107469304343923,-16.9084042286649,3.9012979376207e-64,3.89762612779706e-62,"ENSG00000242265","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000178852.16","EFCAB13",503.026889121255,-3.47855737617408,0.206070049113231,-16.8804607517839,6.26539164434228e-64,6.24113851539644e-62,"ENSG00000178852","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000116641.18","DOCK7",2517.6251819881,-2.03626535714654,0.121008990165943,-16.8273890588969,1.53733356825877e-63,1.51802751879691e-61,"ENSG00000116641","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000008513.17","ST3GAL1",1681.82718172986,-2.08250075826488,0.124096139757136,-16.781350027007,3.3415240670117e-63,3.28048813607669e-61,"ENSG00000008513","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000196747.5","H2AC13",237.873294130922,-3.16949901845884,0.189117496068917,-16.7594172106838,4.83338690917886e-63,4.70431193498531e-61,"ENSG00000196747","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000197496.6","SLC2A10",227.903934254514,-3.29303065821162,0.196582959190781,-16.7513535851079,5.5352375686326e-63,5.3567222145673e-61,"ENSG00000197496","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000215105.4","ENSG00000215105.4",144.633706954294,-4.41141074213839,0.263543312221551,-16.7388453341965,6.83002365106802e-63,6.57230151216653e-61,"ENSG00000215105","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000198954.9","KIFBP",417.955891895922,-2.78027711949821,0.166399297773272,-16.7084666624404,1.13722290870896e-62,1.08814613416974e-60,"ENSG00000198954","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000173039.20","RELA",854.264560481193,-2.22521811566415,0.133221120580049,-16.7031932022151,1.24234437335712e-62,1.17876965570376e-60,"ENSG00000173039","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
"ENSG00000121481.11","RNF2",291.253323236829,-3.34478308592178,0.200957322709354,-16.6442458569144,3.33136483951467e-62,3.09179783794083e-60,"ENSG00000121481","downregulated",FALSE,FALSE,"Neither_bound","Neither_bound_downregulated"
