"gene_id","ASE01_GFP1","ASE01_GFP2","ASE01_GFP3","ASE01_TES1","ASE01_TES2","ASE01_TES3","mean_expression","mean_GFP","mean_TES","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000938.13",25.4460541916365,26.5265351472732,28.2521705104949,51.122716917825,55.9690177314651,64.8062911699741,42.0204642781115,26.7415866164682,57.2993419397547,"FGR",42.0204642781115,1.09250431140911,0.310770663033025,3.51546796839384,0.000438979711179558,0.00186624065448651
"ENSG00000002726.21",7.63381625749095,2.41150319520665,1.08662194271134,14.7469375724495,17.7327580931375,14.4861121438766,9.68295820081209,3.71064713180298,15.6552692698212,"AOC1",9.68295820081208,2.43608886789523,0.735876294928527,3.31045976706157,0.000931428411113101,0.00367038982235381
"ENSG00000003137.9",45.8028975449457,40.9955543185131,47.8113654792991,297.88813896348,263.77477663542,301.158647201644,166.238563357217,44.8699391142526,287.607187600181,"CYP26B1",166.238563357217,2.69111081790844,0.214728070378447,12.5326456534793,4.94839437432519e-36,2.00820860342985e-34
"ENSG00000003249.15",407.136867066184,344.844956914552,404.22336268862,772.739528796354,905.478960130831,850.106054759072,614.088288392602,385.401728889785,842.774847895419,"DBNDD1",614.088288392602,1.13852924741292,0.143782258006688,7.91842653743803,2.4053498931936e-15,3.62810502539965e-14
"ENSG00000004468.13",27.9906596108002,36.976382326502,45.6381215938764,135.671825666535,150.174295101258,165.446649222169,93.6496555868568,36.8683878437262,150.430923329987,"CD38",93.6496555868568,1.97885543258944,0.248246515995092,7.97133214400707,1.56972995826468e-15,2.3985869195832e-14
"ENSG00000004848.8",15.2676325149819,12.0575159760333,19.5591949688042,43.2576835458519,42.669449161612,41.1710555668071,28.9970886223484,15.6281144866065,42.3660627580903,"ARX",28.9970886223484,1.45400588620406,0.3789790727447,3.83663898819962,0.000124729617934467,0.000592230313390828
"ENSG00000005102.14",0,1.60766879680444,5.43310971355672,9.83129171496634,16.0703120219058,13.7236851889357,7.77767790602817,2.34692617012039,13.2084296419359,"MEOX1",7.77767790602817,2.30650992109806,0.79173040885885,2.91325165143337,0.00357686223165691,0.0122232249783624
"ENSG00000005187.12",7.63381625749095,7.23450958561996,10.8662194271134,26.5444876304091,31.5864753534011,32.0219321075166,19.3145733935918,8.57818175674144,30.0509650304423,"ACSM3",19.3145733935919,1.80392026230891,0.470834881886684,3.83132246931326,0.000127456325034368,0.000603658177463388
"ENSG00000005249.14",124.685665539019,111.732981377908,179.292620547372,324.432626593889,302.565184964158,363.677657506796,234.397789421524,138.5704224881,330.225156354948,"PRKAR2B",234.397789421524,1.24590955082551,0.197650517537171,6.30359872744174,2.90812820349558e-10,2.90453686610814e-09
"ENSG00000005513.10",0,0,0,6.88190420047644,17.1786094027269,10.6739773691722,5.78908182872926,0,11.5781636574585,"SOX8",5.78908182872926,5.61473742615666,1.34669641581462,4.16926737178571,3.05580337594689e-05,0.000162389751367591
"ENSG00000005961.19",20.3568433533092,24.9188663504688,19.5591949688042,174.013863354904,210.576502356007,160.109660537583,101.589155153513,21.6116348908607,181.566675416165,"ITGA2B",101.589155153513,3.0437932492383,0.278507223243928,10.9289562180311,8.38068443577284e-28,2.43728672015695e-26
"ENSG00000006007.12",384.235418293711,384.23284243626,568.303276038032,1196.4682017114,1267.33805496892,1314.42407031806,852.500310627731,445.590512256001,1259.41010899946,"GDE1",852.500310627731,1.49188377083165,0.16468762238203,9.058870055036,1.31808853597682e-19,2.619826295498e-18
"ENSG00000006016.12",7.63381625749095,15.2728535696421,16.2993291406701,37.3589085168721,45.9943413040753,37.3589207921027,26.6530282634755,13.0686663226011,40.23739020435,"CRLF1",26.6530282634755,1.52374882366539,0.397546891741912,3.83287822221137,0.00012665265911252,0.000600354106158818
"ENSG00000006047.13",2.54460541916365,8.8421783824244,6.51973165626806,28.5107459734024,37.1279622575065,25.9225164679896,18.2446233594591,5.96883848595204,30.5204082329662,"YBX2",18.2446233594591,2.18216909867127,0.514612479090303,4.24041232449078,2.23109569912831e-05,0.000121627120378736
"ENSG00000006283.18",122.141060119855,151.924701298019,136.914364781629,1712.61101674714,2058.10823618477,1758.91898504859,990.103060696667,136.993375399834,1843.2127459935,"CACNA1G",990.103060696666,3.72594906601156,0.157427091622048,23.6677755246654,7.74516904871003e-124,3.13199883626884e-121
