"gene_id","ASE01_GFP1","ASE01_GFP2","ASE01_GFP3","ASE01_TES1","ASE01_TES2","ASE01_TES3","mean_expression","mean_GFP","mean_TES","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000254758.1",20.3568433533092,17.6843567648488,26.0789266250722,12.7806792294562,11.6371224986215,9.14912345929046,16.2811753217664,21.3733755810767,11.1889750624561,"ENSG00000254758.1",16.2811753217664,-0.93746907386633,0.460017726895272,-2.03789771362388,0.0415601633095208,0.0992837490187639
"ENSG00000254759.1",0,0,0,2.9493875144899,2.77074345205273,2.28728086482261,1.33456863856087,0,2.66913727712175,"NAP1L1P1",1.33456863856087,3.47313498294898,1.7362606517241,2.00035344894798,0.0454621112831136,0.106758174632893
"ENSG00000254762.1",0,2.41150319520665,2.17324388542269,3.93251668598654,3.87904083287382,3.04970781976349,2.57433540320887,1.52824902687645,3.62042177954128,"ENSG00000254762.1",2.57433540320886,0.991787853141148,1.13807134648457,0.871463688286961,0.383501024223801,0.545372301382988
"ENSG00000254771.1",2.54460541916365,1.60766879680444,0,3.93251668598654,1.66244607123164,1.52485390988174,1.87868181384467,1.3840914053227,2.37327222236664,"ENSG00000254771.1",1.87868181384467,0.926556550765961,1.39230253124822,0.665485072368065,0.505740288214984,0.65857047714284
"ENSG00000254783.1",22.9014487724729,37.7802167249042,18.4725730260928,11.7975500579596,16.0703120219058,16.7733930086992,20.6325822686724,26.38474617449,14.8804183628549,"LOC100289518",20.6325822686724,-0.852773155734647,0.430790733508936,-1.97955315516776,0.0477537611929831,0.110965916007884
"ENSG00000254791.1",22.9014487724729,15.2728535696421,18.4725730260928,26.5444876304091,19.3952041643691,15.2485390988174,19.6391843769672,18.8822917894026,20.3960769645319,"ENSG00000254791.1",19.6391843769672,0.150856010209777,0.430975417183735,0.350033909580192,0.726313249314511,0.83208797479647
"ENSG00000254793.1",12.7230270958183,6.43067518721774,7.6063535989794,11.7975500579596,7.75808166574764,8.38669650434958,9.11706401834538,8.92001862733848,9.31410940935227,"FDPSP4",9.11706401834537,0.152022774437569,0.611786036876283,0.248490101561948,0.803755227770144,0.884228069177619
"ENSG00000254802.1",0,0.803834398402218,1.08662194271134,0.983129171496634,2.77074345205273,1.52485390988174,1.19486381242411,0.630152113704519,1.7595755111437,"ENSG00000254802.1",1.19486381242411,1.20400187928255,1.63605506317827,0.735917700070314,0.461780784773543,0.619501172874712
"ENSG00000254806.5",10.1784216766546,2.41150319520665,2.17324388542269,2.9493875144899,1.10829738082109,3.04970781976349,3.6450935787264,4.92105625242798,2.36913090502483,"SYS1-DBNDD2",3.6450935787264,-0.866214040156135,1.0114012610394,-0.856449436562838,0.39174922970781,0.553625305155387
"ENSG00000254812.3",27.9906596108002,35.3687135296976,39.1183899376083,46.2070710603418,40.4528543999698,36.5964938371618,37.6223637292632,34.1592543593687,41.0854730991578,"LOC105375798",37.6223637292633,0.225111700878274,0.313728768082264,0.717536049544701,0.473043400990637,0.629785147168219
"ENSG00000254814.1",2.54460541916365,0.803834398402218,1.08662194271134,0.983129171496634,2.21659476164218,3.81213477470436,1.90782007802006,1.4783539200924,2.33728623594772,"ENSG00000254814.1",1.90782007802006,0.902355598984514,1.35751225844366,0.664712670822606,0.50623428792511,0.65898776499325
"ENSG00000254815.6",0,15.2728535696421,10.8662194271134,9.83129171496634,16.0703120219058,13.7236851889357,10.9607269870939,8.71302433225183,13.2084296419359,"LMNTD2-AS1",10.9607269870939,0.406889940877811,0.599164520120547,0.679095519200549,0.497077341397714,0.651090237635351
"ENSG00000254826.1",2.54460541916365,4.01917199201109,2.17324388542269,1.96625834299327,7.20393297533709,7.62426954940871,4.25524702738942,2.91234043219914,5.59815362257969,"ENSG00000254826.1",4.25524702738942,0.920499591134254,0.922493539574082,0.997838523139415,0.31835766658893,0.478557915594671
"ENSG00000254827.7",5.0892108383273,7.23450958561996,11.9528413698248,16.7131959154428,13.8537172602636,14.4861121438766,11.5549311855592,8.09218726459069,15.0176751065277,"SLC22A18AS",11.5549311855592,0.814932018190668,0.552894832798032,1.47393675948561,0.140498619223395,0.260961127393936
"ENSG00000254833.1",2.54460541916365,1.60766879680444,3.25986582813403,2.9493875144899,4.98733821369491,1.52485390988174,2.81228661369478,2.47071334803404,3.15385987935552,"ENSG00000254833.1",2.81228661369478,0.416394397599966,1.08534920716161,0.383650160568057,0.701237756933873,0.814232267596427
"ENSG00000254839.1",7.63381625749095,6.43067518721774,3.25986582813403,15.7300667439461,12.191271189032,7.62426954940871,8.81166079253826,5.77478575761424,11.8485358274623,"LOC101929269",8.81166079253826,1.08902411027993,0.658856032266646,1.65290147914922,0.098350916067341,0.197726320843717
"ENSG00000254842.6",10.1784216766546,11.2536815776311,9.77959748440209,22.6119709444226,24.9366910684745,15.2485390988174,15.6681503084004,10.4039002462293,20.9324003705715,"ENSG00000254842.6",15.6681503084004,1.00184112224104,0.488751748737605,2.0497954735276,0.0403843935148338,0.0969385258223359
"ENSG00000254843.1",33.0798704491275,36.1725479280998,27.1655485677836,19.6625834299327,17.7327580931375,14.4861121438766,24.716570101993,32.1393223150036,17.2938178889823,"ENSG00000254843.1",24.7165701019929,-0.90137793572132,0.378441376406494,-2.381816555791,0.0172274769524597,0.0476836738555473
"ENSG00000254846.1",10.1784216766546,3.21533759360887,1.08662194271134,1.96625834299327,0,3.81213477470436,3.37646238844541,4.82679373765827,1.92613103923254,"ENSG00000254846.1",3.37646238844541,-1.19472760560461,1.14566902844609,-1.04282089847979,0.297031250418484,0.455592771345392
"ENSG00000254850.2",0,3.21533759360887,0,0.983129171496634,0,4.57456172964523,1.46217141579179,1.07177919786962,1.85256363371395,"ENSG00000254850.2",1.46217141579179,0.50936554573861,1.71699676046055,0.296660749436698,0.766725526076535,0.859724081215028
"ENSG00000254853.1",0,0,2.17324388542269,0.983129171496634,1.10829738082109,5.3369886845861,1.60027652038775,0.72441462847423,2.47613841230127,"ENSG00000254853.1",1.60027652038775,1.57498458312745,1.59549639517821,0.987143930808773,0.323572084073821,0.484231939017515
"ENSG00000254855.1",10.1784216766546,12.0575159760333,4.34648777084537,11.7975500579596,8.31223035615818,6.09941563952697,8.79860357952967,8.86080847451109,8.73639868454825,"ENSG00000254855.1",8.79860357952967,-0.0329753377154566,0.63385715818279,-0.0520232946646747,0.958510132085295,0.978149136774419
"ENSG00000254856.1",15.2676325149819,20.0958599600554,11.9528413698248,10.814420886463,14.4078659506742,9.14912345929046,13.6146240235483,15.7721112816207,11.4571367654759,"NDUFA3P2",13.6146240235483,-0.465839366639934,0.501599850742952,-0.928707147639595,0.353040875537637,0.515057873137587
"ENSG00000254858.10",48.3475029641094,53.8569046929486,78.2367798752167,57.0214919468048,83.6764522519923,72.4305607193828,65.5949487417424,60.1470625107582,71.0428349727266,"MPV17L2",65.5949487417424,0.225893494091751,0.27103927320823,0.833434547760925,0.404599697235786,0.566019983837177
"ENSG00000254860.7",195.934617275601,196.939427608543,181.465864432794,156.317538267965,131.88738831771,125.800447565244,164.72421391131,191.446636438979,138.00179138364,"TMEM9B-AS1",164.72421391131,-0.475948936374661,0.181735115532701,-2.61891563982867,0.00882097586122196,0.0268030153013675
"ENSG00000254862.5",12.7230270958183,16.0766879680444,10.8662194271134,31.4601334878923,21.6117989260113,20.5855277834035,18.8872324480472,13.2219781636587,24.5524867324357,"LGR4-AS1",18.8872324480472,0.853351670122924,0.447528594980184,1.90680926245777,0.0565452914726506,0.126956868315354
"ENSG00000254864.1",2.54460541916365,0.803834398402218,1.08662194271134,4.91564585748317,6.095635594516,4.57456172964523,3.33681749032027,1.4783539200924,5.19528106054813,"ENSG00000254864.1",3.33681749032027,2.08256984568827,1.1469923927163,1.81567886492808,0.0694196479782395,0.149765766595802
"ENSG00000254865.1",33.0798704491275,40.1917199201109,34.771902166763,29.493875144899,24.9366910684745,25.9225164679896,31.3994292028941,36.0144975120005,26.7843608937877,"ENSG00000254865.1",31.3994292028941,-0.456586297733022,0.333630186405098,-1.36854012717731,0.171143070516115,0.302780615588094
"ENSG00000254866.3",2.54460541916365,4.01917199201109,8.69297554169074,2.9493875144899,5.54148690410545,0.762426954940871,4.08500905440028,5.08558431762183,3.08443379117874,"DEFB109D",4.08500905440029,-0.745169414501045,0.93551551052402,-0.796533468572473,0.425722030397634,0.586360017767767
"ENSG00000254867.1",2.54460541916365,4.82300639041331,2.17324388542269,3.93251668598654,1.66244607123164,3.81213477470436,3.15799220448703,3.18028523166655,3.13569917730751,"LOC100420020",3.15799220448703,-0.130826029394152,1.0059538194249,-0.130051724908152,0.896525503589366,0.94381634866186
"ENSG00000254872.3",0,3.21533759360887,2.17324388542269,1.96625834299327,2.21659476164218,2.28728086482261,1.97645257474827,1.79619382634385,2.15671132315269,"LINC02688",1.97645257474827,0.036653226246509,1.23970220656735,0.0295661539136882,0.976413058770097,0.987341326035699
"ENSG00000254873.1",0,0.803834398402218,1.08662194271134,0.983129171496634,1.10829738082109,4.57456172964523,1.42607410384609,0.630152113704519,2.22199609398765,"ENSG00000254873.1",1.42607410384609,1.49968723659148,1.58753119137937,0.944666312533009,0.344829260692685,0.506186703855191
"ENSG00000254874.1",0,4.01917199201109,1.08662194271134,1.96625834299327,4.43318952328436,0.762426954940871,2.04461145932349,1.70193131157414,2.38729160707283,"ENSG00000254874.1",2.04461145932349,0.277853212456046,1.29776552146068,0.214101243916014,0.830468105783673,0.902490162760129
"ENSG00000254878.1",2.54460541916365,3.21533759360887,4.34648777084537,0,0,1.52485390988174,1.93854744891661,3.36881026120596,0.508284636627247,"ENSG00000254878.1",1.93854744891661,-2.79212559195175,1.52445632843602,-1.83155498774849,0.0670177482095471,0.14560949668555
"ENSG00000254879.1",53.4367138024367,65.9144206689819,42.3782557657424,36.3757793453755,29.3698805917589,20.5855277834035,41.3434296596165,53.9097967457203,28.7770625735126,"ENSG00000254879.1",41.3434296596165,-0.926653804722494,0.323731600957446,-2.86241380817284,0.00420427594608837,0.0140437452391316
"ENSG00000254884.1",15.2676325149819,20.0958599600554,7.6063535989794,10.814420886463,5.54148690410545,4.57456172964523,10.6500525990384,14.3232820246722,6.97682317340456,"ENSG00000254884.1",10.6500525990384,-1.08776256435599,0.601302050583498,-1.80901189892906,0.0704491547966404,0.151579097672446
"ENSG00000254885.1",2.54460541916365,4.82300639041331,0,10.814420886463,8.31223035615818,9.91155041423133,6.06763557773824,2.45587060319232,9.67940055228417,"ENSG00000254885.1",6.06763557773824,1.88284429659521,0.856556353704804,2.19815577626793,0.0279380069245561,0.0716441355287123
"ENSG00000254893.6",10.1784216766546,3.21533759360887,13.0394633125361,3.93251668598654,4.98733821369491,7.62426954940871,7.16289117198162,8.81107419426652,5.51470814969672,"ENSG00000254893.6",7.16289117198162,-0.605597887107923,0.718555836307985,-0.8427986476591,0.399341064470536,0.560923676877773
"ENSG00000254895.2",2.54460541916365,2.41150319520665,2.17324388542269,0,2.21659476164218,0,1.55765787690586,2.37645083326433,0.738864920547393,"MTCO3P15",1.55765787690586,-1.48375247680634,1.52815928585006,-0.970940981444206,0.331577668995696,0.492566704296589
"ENSG00000254897.1",0,3.21533759360887,1.08662194271134,5.8987750289798,2.77074345205273,1.52485390988174,2.41605532120575,1.43398651210674,3.39812413030476,"ENSG00000254897.1",2.41605532120575,0.925770848553551,1.21909393132462,0.759392549471265,0.447617769082488,0.606561630039252
"ENSG00000254898.1",0,6.43067518721774,4.34648777084537,1.96625834299327,2.77074345205273,4.57456172964523,3.34812108045906,3.5923876526877,3.10385450823041,"ENSG00000254898.1",3.34812108045906,-0.406046801462583,0.988571218564724,-0.410741071394037,0.681262407377226,0.800426185665997
"ENSG00000254900.1",7.63381625749095,16.8805223664466,10.8662194271134,19.6625834299327,16.6244607123164,24.3976625581079,16.010877458568,11.7935193503503,20.2282355667857,"ENSG00000254900.1",16.010877458568,0.672247991314065,0.479545187108804,1.40184493429509,0.160961556989545,0.289395128768373
"ENSG00000254907.1",48.3475029641094,19.2920255616532,15.2127071979588,17.6963250869394,17.1786094027269,15.2485390988174,22.1626182187008,27.6174119079071,16.7078245294946,"ENSG00000254907.1",22.1626182187009,-0.591095482613386,0.446197249042342,-1.32474031133548,0.185257298013347,0.321226130623654
"ENSG00000254911.3",12.7230270958183,12.8613503744355,11.9528413698248,8.84816254346971,12.191271189032,20.5855277834035,13.1936967259973,12.5124062800262,13.8749871719684,"SCARNA9",13.1936967259973,0.159600985870556,0.521457388521882,0.306067167487951,0.759553505638306,0.854383173287505
"ENSG00000254912.2",2.54460541916365,4.01917199201109,1.08662194271134,4.91564585748317,1.66244607123164,7.62426954940871,3.64212680533493,2.55013311796203,4.73412049270784,"ENSG00000254912.2",3.64212680533493,0.820114810905272,1.01532990336941,0.807732352000756,0.419244675316645,0.580384852718579
"ENSG00000254913.1",7.63381625749095,3.21533759360887,2.17324388542269,2.9493875144899,2.77074345205273,3.81213477470436,3.75911057962825,4.3407992455075,3.177421913749,"ENSG00000254913.1",3.75911057962825,-0.276281520050073,0.938392443014463,-0.294420018092382,0.76843697220586,0.860864320830073
"ENSG00000254915.1",0,9.64601278082661,5.43310971355672,17.6963250869394,11.6371224986215,9.91155041423133,9.05402008236259,5.02637416479444,13.0816659999307,"ENSG00000254915.1",9.05402008236259,1.10749993509206,0.665372998775815,1.66447982880233,0.0960165787854264,0.194043975974736
"ENSG00000254921.2",5.0892108383273,9.64601278082661,3.25986582813403,11.7975500579596,9.42052773697927,10.6739773691722,8.31452410189983,5.99836314909598,10.6306850547037,"ENSG00000254921.2",8.31452410189984,0.738957079318079,0.654407075984212,1.12920093079175,0.258813081177415,0.412623802752015
"ENSG00000254923.1",5.0892108383273,1.60766879680444,3.25986582813403,4.91564585748317,3.87904083287382,3.81213477470436,3.76059448805452,3.31891515442192,4.20227382168712,"LOC392196",3.76059448805452,0.496175526900189,0.94571841220519,0.524654612299686,0.599823314671246,0.737759931813478
