"Overview_Total_DEGs","Overview_Upregulated_DEGs","Overview_Downregulated_DEGs","Overview_Total_genebody_DMRs","Overview_Total_promoter_DMRs","Overview_Genes_with_genebody_DMRs","Overview_Genes_with_promoter_DMRs","GeneBody_AllGenes_N_genes","GeneBody_AllGenes_Pearson_r","GeneBody_AllGenes_Pearson_pvalue","GeneBody_AllGenes_Spearman_rho","GeneBody_AllGenes_Spearman_pvalue","GeneBody_DEGs_N_genes","GeneBody_DEGs_Pearson_r","GeneBody_DEGs_Pearson_pvalue","GeneBody_DEGs_Spearman_rho","GeneBody_DEGs_Spearman_pvalue","GeneBody_Upregulated_N_genes","GeneBody_Upregulated_Pearson_r","GeneBody_Upregulated_Pearson_pvalue","GeneBody_Upregulated_Spearman_rho","GeneBody_Upregulated_Spearman_pvalue","GeneBody_Downregulated_N_genes","GeneBody_Downregulated_Pearson_r","GeneBody_Downregulated_Pearson_pvalue","GeneBody_Downregulated_Spearman_rho","GeneBody_Downregulated_Spearman_pvalue","Promoter_AllGenes_N_genes","Promoter_AllGenes_Pearson_r","Promoter_AllGenes_Pearson_pvalue","Promoter_AllGenes_Spearman_rho","Promoter_AllGenes_Spearman_pvalue","Promoter_DEGs_N_genes","Promoter_DEGs_Pearson_r","Promoter_DEGs_Pearson_pvalue","Promoter_DEGs_Spearman_rho","Promoter_DEGs_Spearman_pvalue","Promoter_Upregulated_N_genes","Promoter_Upregulated_Pearson_r","Promoter_Upregulated_Pearson_pvalue","Promoter_Upregulated_Spearman_rho","Promoter_Upregulated_Spearman_pvalue","Promoter_Downregulated_N_genes","Promoter_Downregulated_Pearson_r","Promoter_Downregulated_Pearson_pvalue","Promoter_Downregulated_Spearman_rho","Promoter_Downregulated_Spearman_pvalue","GeneBody_Direction_Hypermethylated_Downregulated","GeneBody_Direction_Hypermethylated_Upregulated","GeneBody_Direction_Hypomethylated_Downregulated","GeneBody_Direction_Hypomethylated_Upregulated","GeneBody_Direction_NoChange_Downregulated","GeneBody_Direction_NoChange_Upregulated","GeneBody_Direction_Pct_Hypermethylated_Down","GeneBody_Direction_Pct_Hypermethylated_Up","GeneBody_Direction_Pct_Hypomethylated_Down","GeneBody_Direction_Pct_Hypomethylated_Up","GeneBody_Direction_Fisher_OR","GeneBody_Direction_Fisher_pvalue","Promoter_Direction_Hypermethylated_Downregulated","Promoter_Direction_Hypermethylated_Upregulated","Promoter_Direction_Hypomethylated_Downregulated","Promoter_Direction_Hypomethylated_Upregulated","Promoter_Direction_Pct_Hypermethylated_Down","Promoter_Direction_Pct_Hypermethylated_Up","GeneBody_MethByExpr_N_Downregulated","GeneBody_MethByExpr_Mean_logFC_Downregulated","GeneBody_MethByExpr_Median_logFC_Downregulated","GeneBody_MethByExpr_N_Unchanged","GeneBody_MethByExpr_Mean_logFC_Unchanged","GeneBody_MethByExpr_Median_logFC_Unchanged","GeneBody_MethByExpr_N_Upregulated","GeneBody_MethByExpr_Mean_logFC_Upregulated","GeneBody_MethByExpr_Median_logFC_Upregulated","GeneBody_MethByExpr_Wilcoxon_Up_vs_Down_pvalue","Promoter_MethByExpr_N_Downregulated","Promoter_MethByExpr_Mean_logFC_Downregulated","Promoter_MethByExpr_N_Unchanged","Promoter_MethByExpr_Mean_logFC_Unchanged","Promoter_MethByExpr_N_Upregulated","Promoter_MethByExpr_Mean_logFC_Upregulated","Comparison_DEGs_with_genebody_DMRs","Comparison_Upregulated_with_genebody_DMRs","Comparison_Downregulated_with_genebody_DMRs","Comparison_Pct_DEGs_with_genebody_DMRs","Comparison_DEGs_with_promoter_DMRs","Comparison_Pct_DEGs_with_promoter_DMRs"
"7581","3721","3860","17783","5827","7631","3771","6364","0.0813","8.32e-11","0.0632","4.45e-07","1544","0.1548","9.76e-10","0.1545","1.04e-09","697","-0.0077","8.4e-01","-0.0481","2.05e-01","847","0.1836","7.35e-08","0.1806","1.22e-07","3282","0.0649","2e-04","0.0396","2.32e-02","710","0.1423","1.42e-04","0.1218","1.15e-03","325","0.0336","5.46e-01","0.0446","4.23e-01","385","0.0996","5.07e-02","0.1474","3.75e-03","716","642","118","52","13","3","52.7%","47.3%","69.4%","30.6%","0.492","3.95e-05","361","321","22","4","52.9%","47.1%","847","3.5578","4.7927","4820","4.1288","5.0536","697","4.2717","5.4235","4.91e-07","385","4.37","2572","4.6163","325","4.8464","1544","697","847","20.4%","710","9.4%"
