"Overview_Total_genes_analyzed","Overview_Total_DEGs","Overview_Upregulated_DEGs","Overview_Downregulated_DEGs","Overview_Unchanged_genes","Overview_Total_DMRs","Promoter_DMRs_Total_promoter_DMRs","Promoter_DMRs_Unique_genes_with_promoter_DMRs","Promoter_DMRs_Genes_matched_to_expression","Promoter_DMRs_DEGs_with_promoter_DMRs","Promoter_DMRs_Upregulated_DEGs_with_promoter_DMRs","Promoter_DMRs_Downregulated_DEGs_with_promoter_DMRs","Promoter_DMRs_Pct_DEGs_with_promoter_DMRs","Direction_Analysis_Hypermethylated_Downregulated","Direction_Analysis_Hypermethylated_Upregulated","Direction_Analysis_Hypomethylated_Downregulated","Direction_Analysis_Hypomethylated_Upregulated","Direction_Analysis_Pct_Hypermethylated_that_are_Down","Direction_Analysis_Pct_Hypermethylated_that_are_Up","Direction_Analysis_Fisher_OR_HyperDown_vs_HyperUp","Direction_Analysis_Fisher_pvalue","Correlation_TSS5kb_AllGenes_N_genes","Correlation_TSS5kb_AllGenes_Pearson_r","Correlation_TSS5kb_AllGenes_Pearson_pvalue","Correlation_TSS5kb_AllGenes_Spearman_rho","Correlation_TSS5kb_AllGenes_Spearman_pvalue","Correlation_TSS5kb_DEGs_N_genes","Correlation_TSS5kb_DEGs_Pearson_r","Correlation_TSS5kb_DEGs_Pearson_pvalue","Correlation_TSS5kb_DEGs_Spearman_rho","Correlation_TSS5kb_DEGs_Spearman_pvalue","Correlation_TSS5kb_Upregulated_N_genes","Correlation_TSS5kb_Upregulated_Pearson_r","Correlation_TSS5kb_Upregulated_Pearson_pvalue","Correlation_TSS5kb_Upregulated_Spearman_rho","Correlation_TSS5kb_Upregulated_Spearman_pvalue","Correlation_TSS5kb_Downregulated_N_genes","Correlation_TSS5kb_Downregulated_Pearson_r","Correlation_TSS5kb_Downregulated_Pearson_pvalue","Correlation_TSS5kb_Downregulated_Spearman_rho","Correlation_TSS5kb_Downregulated_Spearman_pvalue","Correlation_Promoter_AllGenes_N_genes","Correlation_Promoter_AllGenes_Pearson_r","Correlation_Promoter_AllGenes_Pearson_pvalue","Correlation_Promoter_AllGenes_Spearman_rho","Correlation_Promoter_AllGenes_Spearman_pvalue","Correlation_Promoter_DEGs_N_genes","Correlation_Promoter_DEGs_Pearson_r","Correlation_Promoter_DEGs_Pearson_pvalue","Correlation_Promoter_DEGs_Spearman_rho","Correlation_Promoter_DEGs_Spearman_pvalue","Correlation_Promoter_Upregulated_N_genes","Correlation_Promoter_Upregulated_Pearson_r","Correlation_Promoter_Upregulated_Pearson_pvalue","Correlation_Promoter_Upregulated_Spearman_rho","Correlation_Promoter_Upregulated_Spearman_pvalue","Correlation_Promoter_Downregulated_N_genes","Correlation_Promoter_Downregulated_Pearson_r","Correlation_Promoter_Downregulated_Pearson_pvalue","Correlation_Promoter_Downregulated_Spearman_rho","Correlation_Promoter_Downregulated_Spearman_pvalue","Methylation_by_Expression_N_downregulated","Methylation_by_Expression_Mean_meDIP_delta_downregulated","Methylation_by_Expression_Median_meDIP_delta_downregulated","Methylation_by_Expression_N_unchanged","Methylation_by_Expression_Mean_meDIP_delta_unchanged","Methylation_by_Expression_Median_meDIP_delta_unchanged","Methylation_by_Expression_N_upregulated","Methylation_by_Expression_Mean_meDIP_delta_upregulated","Methylation_by_Expression_Median_meDIP_delta_upregulated","Methylation_by_Expression_Wilcoxon_Up_vs_Down_pvalue","GeneBody_DMRs_Total_genebody_DMRs","GeneBody_DMRs_Unique_genes_with_genebody_DMRs","GeneBody_DMRs_DEGs_with_genebody_DMRs","Correlation_GeneBody_DEGs_N_genes","Correlation_GeneBody_DEGs_Pearson_r","Correlation_GeneBody_DEGs_Pearson_pvalue","Correlation_GeneBody_DEGs_Spearman_rho","Correlation_GeneBody_DEGs_Spearman_pvalue","DMR_Enrichment_DEGs_with_any_DMR","DMR_Enrichment_DEGs_without_DMR","DMR_Enrichment_NonDEGs_with_any_DMR","DMR_Enrichment_NonDEGs_without_DMR","DMR_Enrichment_Pct_DEGs_with_DMR","DMR_Enrichment_Pct_NonDEGs_with_DMR","DMR_Enrichment_Fisher_OR","DMR_Enrichment_Fisher_pvalue","DMR_Enrichment_Fisher_95CI_low","DMR_Enrichment_Fisher_95CI_high","Promoter_DMR_Enrichment_DEGs_with_promoter_DMR","Promoter_DMR_Enrichment_DEGs_without_promoter_DMR","Promoter_DMR_Enrichment_NonDEGs_with_promoter_DMR","Promoter_DMR_Enrichment_NonDEGs_without_promoter_DMR","Promoter_DMR_Enrichment_Pct_DEGs_with_promoter_DMR","Promoter_DMR_Enrichment_Pct_NonDEGs_with_promoter_DMR","Promoter_DMR_Enrichment_Fisher_OR","Promoter_DMR_Enrichment_Fisher_pvalue"
"33968","7581","3721","3860","26387","31905","5827","3771","3282","710","325","385","9.4%","362","321","23","4","53.0%","47.0%","0.196","1.18e-03","33946","0.0449","1.21e-16","0.0383","1.76e-12","7581","0.1186","3.67e-25","0.1329","3.08e-31","3721","0.0215","1.9e-01","0.0205","2.1e-01","3860","0.1405","1.82e-18","0.1389","4.26e-18","3282","0.0649","2e-04","0.0396","2.32e-02","710","0.1423","1.42e-04","0.1218","1.15e-03","325","0.0336","5.46e-01","0.0446","4.23e-01","385","0.0996","5.07e-02","0.1474","3.75e-03","3860","-0.8872","-0.8507","26365","0.1707","0.1122","3721","7e-04","0","2.06e-19","17783","7631","1544","1544","0.1548","9.76e-10","0.1545","1.04e-09","2250","5331","7038","19349","29.7%","26.7%","1.16","2.65e-07","1.096","1.228","710","6871","2572","23815","9.4%","9.7%","0.957","3.32e-01"
