"Sample_Size_Context_Total_DEGs","Sample_Size_Context_Upregulated_DEGs","Sample_Size_Context_Downregulated_DEGs","Sample_Size_Context_GeneBody_DMRs_Total","Sample_Size_Context_GeneBody_DMRs_Hypermethylated","Sample_Size_Context_GeneBody_DMRs_Hypomethylated","Sample_Size_Context_GeneBody_Hyper_Percent","Sample_Size_Context_Promoter_DMRs_Total","Sample_Size_Context_Promoter_DMRs_Hypermethylated","Sample_Size_Context_Promoter_DMRs_Hypomethylated","Sample_Size_Context_Promoter_Hyper_Percent","Sample_Size_Context_CAUTION","GeneBody_AllMatched_N_genes","GeneBody_AllMatched_Pearson_r","GeneBody_AllMatched_Pearson_pvalue","GeneBody_AllMatched_Pearson_95CI_low","GeneBody_AllMatched_Pearson_95CI_high","GeneBody_AllMatched_Spearman_rho","GeneBody_AllMatched_Spearman_pvalue","GeneBody_AllMatched_Effect_size_interpretation","GeneBody_DEGs_N_genes","GeneBody_DEGs_Pearson_r","GeneBody_DEGs_Pearson_pvalue","GeneBody_DEGs_Pearson_95CI_low","GeneBody_DEGs_Pearson_95CI_high","GeneBody_DEGs_Spearman_rho","GeneBody_DEGs_Spearman_pvalue","GeneBody_DEGs_Effect_size_interpretation","GeneBody_Upregulated_N_genes","GeneBody_Upregulated_Pearson_r","GeneBody_Upregulated_Pearson_pvalue","GeneBody_Upregulated_Pearson_95CI_low","GeneBody_Upregulated_Pearson_95CI_high","GeneBody_Upregulated_Spearman_rho","GeneBody_Upregulated_Spearman_pvalue","GeneBody_Upregulated_Effect_size_interpretation","GeneBody_Downregulated_N_genes","GeneBody_Downregulated_Pearson_r","GeneBody_Downregulated_Pearson_pvalue","GeneBody_Downregulated_Pearson_95CI_low","GeneBody_Downregulated_Pearson_95CI_high","GeneBody_Downregulated_Spearman_rho","GeneBody_Downregulated_Spearman_pvalue","GeneBody_Downregulated_Effect_size_interpretation","Promoter_AllMatched_N_genes","Promoter_AllMatched_Pearson_r","Promoter_AllMatched_Pearson_pvalue","Promoter_AllMatched_Pearson_95CI_low","Promoter_AllMatched_Pearson_95CI_high","Promoter_AllMatched_Spearman_rho","Promoter_AllMatched_Spearman_pvalue","Promoter_AllMatched_Effect_size_interpretation","Promoter_DEGs_N_genes","Promoter_DEGs_Pearson_r","Promoter_DEGs_Pearson_pvalue","Promoter_DEGs_Pearson_95CI_low","Promoter_DEGs_Pearson_95CI_high","Promoter_DEGs_Spearman_rho","Promoter_DEGs_Spearman_pvalue","Promoter_DEGs_Effect_size_interpretation","Promoter_Upregulated_N_genes","Promoter_Upregulated_Pearson_r","Promoter_Upregulated_Pearson_pvalue","Promoter_Upregulated_Pearson_95CI_low","Promoter_Upregulated_Pearson_95CI_high","Promoter_Upregulated_Spearman_rho","Promoter_Upregulated_Spearman_pvalue","Promoter_Upregulated_Effect_size_interpretation","Promoter_Downregulated_N_genes","Promoter_Downregulated_Pearson_r","Promoter_Downregulated_Pearson_pvalue","Promoter_Downregulated_Pearson_95CI_low","Promoter_Downregulated_Pearson_95CI_high","Promoter_Downregulated_Spearman_rho","Promoter_Downregulated_Spearman_pvalue","Promoter_Downregulated_Effect_size_interpretation","GeneBody_ByExpression_N_Downregulated","GeneBody_ByExpression_Mean_Downregulated","GeneBody_ByExpression_SD_Downregulated","GeneBody_ByExpression_Median_Downregulated","GeneBody_ByExpression_IQR_Downregulated","GeneBody_ByExpression_N_Unchanged","GeneBody_ByExpression_Mean_Unchanged","GeneBody_ByExpression_SD_Unchanged","GeneBody_ByExpression_Median_Unchanged","GeneBody_ByExpression_IQR_Unchanged","GeneBody_ByExpression_N_Upregulated","GeneBody_ByExpression_Mean_Upregulated","GeneBody_ByExpression_SD_Upregulated","GeneBody_ByExpression_Median_Upregulated","GeneBody_ByExpression_IQR_Upregulated","Promoter_ByExpression_N_Downregulated","Promoter_ByExpression_Mean_Downregulated","Promoter_ByExpression_SD_Downregulated","Promoter_ByExpression_Median_Downregulated","Promoter_ByExpression_IQR_Downregulated","Promoter_ByExpression_N_Unchanged","Promoter_ByExpression_Mean_Unchanged","Promoter_ByExpression_SD_Unchanged","Promoter_ByExpression_Median_Unchanged","Promoter_ByExpression_IQR_Unchanged","Promoter_ByExpression_N_Upregulated","Promoter_ByExpression_Mean_Upregulated","Promoter_ByExpression_SD_Upregulated","Promoter_ByExpression_Median_Upregulated","Promoter_ByExpression_IQR_Upregulated","GeneBody_UpVsDown_Mean_Upregulated","GeneBody_UpVsDown_Mean_Downregulated","GeneBody_UpVsDown_Mean_Difference","GeneBody_UpVsDown_Wilcoxon_pvalue","GeneBody_UpVsDown_Ttest_pvalue","GeneBody_UpVsDown_Cohens_d","GeneBody_UpVsDown_Effect_size_interpretation","Promoter_UpVsDown_Mean_Upregulated","Promoter_UpVsDown_Mean_Downregulated","Promoter_UpVsDown_Mean_Difference","Promoter_UpVsDown_Wilcoxon_pvalue","Promoter_UpVsDown_Ttest_pvalue","Promoter_UpVsDown_Cohens_d","Promoter_UpVsDown_Effect_size_interpretation","Conclusions_1_Imbalance_Warning","Conclusions_2_All_Groups_Hypermethylated","Conclusions_3_Relative_Difference","Conclusions_4_Correlation_Direction","Conclusions_5_Mechanism_Interpretation","Conclusions_6_GeneBody_vs_Promoter"
"7581","3721","3860","17783","16097","1686","90.5%","5827","5642","185","96.8%","91% of DMRs are hypermethylated - direction analysis is biased","6364","0.0813","8.32e-11","0.0568","0.1057","0.0632","4.45e-07","Negligible","1544","0.1548","9.76e-10","0.1057","0.2031","0.1545","1.04e-09","Small","697","-0.0077","8.4e-01","-0.0819","0.0666","-0.0481","2.05e-01","Negligible","847","0.1836","7.35e-08","0.1177","0.2479","0.1806","1.22e-07","Small","3282","0.0649","2e-04","0.0307","0.0989","0.0396","2.32e-02","Negligible","710","0.1423","1.42e-04","0.0694","0.2136","0.1218","1.15e-03","Small","325","0.0336","5.46e-01","-0.0755","0.1419","0.0446","4.23e-01","Negligible","385","0.0996","5.07e-02","-3e-04","0.1976","0.1474","3.75e-03","Negligible","847","3.5578","2.895","4.7927","[2.70, 5.61]","4820","4.1288","2.38","5.0536","[3.51, 5.63]","697","4.2717","2.3604","5.4235","[3.65, 5.65]","385","4.37","2.1721","5.4235","[3.52, 5.72]","2572","4.6163","1.8086","5.4235","[3.70, 5.72]","325","4.8464","1.3793","5.5205","[3.93, 5.73]","4.2717","3.5578","0.7139","4.91e-07","1.08e-07","0.2677","Small","4.8464","4.37","0.4764","3.59e-02","4.28e-04","0.2572","Small","91% of DMRs are hypermethylated - categorical direction analysis is unreliable","All expression groups show net hypermethylation: Up=4.27, Down=3.56, Unchanged=4.13","Upregulated genes gain MORE methylation than downregulated (diff=0.71 logFC)","Positive correlation: higher methylation associated with higher expression (opposite of classical dogma)","Methylation appears to be a CONSEQUENCE of transcription, not a CAUSE of silencing","Gene body correlation (r=0.155) stronger than promoter (r=0.142) in DEGs"
