## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-2-IP_filtered_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-2-IP_filtered_markdup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-2-IP_dup_metrics.txt REMOVE_DUPLICATES=false ASSUME_SORT_ORDER=coordinate VALIDATION_STRINGENCY=LENIENT CREATE_INDEX=false    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 09 00:14:59 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
GFP-2-IP	0	28390210	0	0	0	24123073	58928	0.849697	4272774

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.000018	588417	0	589471
2.0	1.001319	468460	57365	469239
3.0	1.001321	414013	757	414612
4.0	1.001321	378169	15	378896
5.0	1.001321	344683	1	345001
6.0	1.001321	312569	0	312963
7.0	1.001321	279553	0	279662
8.0	1.001321	243800	0	243971
9.0	1.001321	207453	0	207221
10.0	1.001321	175287	0	175088
11.0	1.001321	146982	0	146629
12.0	1.001321	122950	0	122587
13.0	1.001321	102774	0	102610
14.0	1.001321	86809	0	86522
15.0	1.001321	73468	0	73227
16.0	1.001321	62971	0	62806
17.0	1.001321	53152	0	52952
18.0	1.001321	44551	0	44284
19.0	1.001321	36837	0	36636
20.0	1.001321	30277	0	30093
21.0	1.001321	23915	0	23703
22.0	1.001321	18686	0	18446
23.0	1.001321	14184	0	14001
24.0	1.001321	10613	0	10477
25.0	1.001321	7939	0	7864
26.0	1.001321	5563	0	5434
27.0	1.001321	3991	0	3906
28.0	1.001321	2832	0	2762
29.0	1.001321	1969	0	1924
30.0	1.001321	1304	0	1276
31.0	1.001321	908	0	874
32.0	1.001321	605	0	582
33.0	1.001321	444	0	443
34.0	1.001321	284	0	268
35.0	1.001321	199	0	191
36.0	1.001321	136	0	143
37.0	1.001321	85	0	82
38.0	1.001321	82	0	76
39.0	1.001321	50	0	46
40.0	1.001321	34	0	33
41.0	1.001321	34	0	35
42.0	1.001321	32	0	29
43.0	1.001321	14	0	14
44.0	1.001321	14	0	16
45.0	1.001321	9	0	7
46.0	1.001321	8	0	8
47.0	1.001321	7	0	7
48.0	1.001321	4	0	3
49.0	1.001321	5	0	6
50.0	1.001321	2	0	1
51.0	1.001321	1	0	3
52.0	1.001321	3	0	1
53.0	1.001321	1	0	1
54.0	1.001321	1	0	2
55.0	1.001321	2	0	1
56.0	1.001321	1	0	1
57.0	1.001321	0	0	0
58.0	1.001321	0	0	0
59.0	1.001321	1	0	1
60.0	1.001321	0	0	0
61.0	1.001321	0	0	0
62.0	1.001321	0	0	0
63.0	1.001321	0	0	0
64.0	1.001321	0	0	0
65.0	1.001321	0	0	0
66.0	1.001321	0	0	0
67.0	1.001321	0	0	0
68.0	1.001321	0	0	0
69.0	1.001321	0	0	0
70.0	1.001321	0	0	0
71.0	1.001321	0	0	0
72.0	1.001321	0	0	0
73.0	1.001321	0	0	0
74.0	1.001321	0	0	0
75.0	1.001321	0	0	0
76.0	1.001321	0	0	0
77.0	1.001321	0	0	0
78.0	1.001321	0	0	0
79.0	1.001321	0	0	0
80.0	1.001321	0	0	0
81.0	1.001321	0	0	0
82.0	1.001321	0	0	0
83.0	1.001321	0	0	0
84.0	1.001321	0	0	0
85.0	1.001321	0	0	0
86.0	1.001321	0	0	0
