## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-1-IP_filtered_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-1-IP_filtered_markdup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/meDIP/results/04_filtered/GFP-1-IP_dup_metrics.txt REMOVE_DUPLICATES=false ASSUME_SORT_ORDER=coordinate VALIDATION_STRINGENCY=LENIENT CREATE_INDEX=false    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Dec 08 23:50:35 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
GFP-1-IP	0	28265840	0	0	0	23903589	58130	0.845671	4369114

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.000021	544281	0	545230
2.0	1.001571	443348	56545	444033
3.0	1.001573	413371	779	414200
4.0	1.001573	401963	9	402720
5.0	1.001573	385189	0	385859
6.0	1.001573	361950	0	362528
7.0	1.001573	326617	0	326812
8.0	1.001573	285481	0	285579
9.0	1.001573	240826	0	240582
10.0	1.001573	195748	0	195376
11.0	1.001573	157124	0	156519
12.0	1.001573	123986	0	123528
13.0	1.001573	98610	0	98225
14.0	1.001573	77743	0	77354
15.0	1.001573	63476	0	63130
16.0	1.001573	51330	0	51050
17.0	1.001573	41836	0	41642
18.0	1.001573	34159	0	33952
19.0	1.001573	27468	0	27320
20.0	1.001573	22113	0	21923
21.0	1.001573	17122	0	16949
22.0	1.001573	13250	0	13133
23.0	1.001573	10231	0	10102
24.0	1.001573	7416	0	7252
25.0	1.001573	5347	0	5259
26.0	1.001573	3811	0	3773
27.0	1.001573	2714	0	2604
28.0	1.001573	1793	0	1787
29.0	1.001573	1248	0	1200
30.0	1.001573	849	0	840
31.0	1.001573	590	0	561
32.0	1.001573	386	0	385
33.0	1.001573	270	0	252
34.0	1.001573	180	0	178
35.0	1.001573	128	0	124
36.0	1.001573	83	0	81
37.0	1.001573	48	0	47
38.0	1.001573	40	0	38
39.0	1.001573	32	0	32
40.0	1.001573	21	0	21
41.0	1.001573	15	0	14
42.0	1.001573	12	0	12
43.0	1.001573	9	0	11
44.0	1.001573	10	0	9
45.0	1.001573	7	0	6
46.0	1.001573	10	0	9
47.0	1.001573	2	0	3
48.0	1.001573	4	0	3
49.0	1.001573	1	0	1
50.0	1.001573	1	0	1
51.0	1.001573	0	0	0
52.0	1.001573	2	0	2
53.0	1.001573	0	0	0
54.0	1.001573	0	0	0
55.0	1.001573	0	0	0
56.0	1.001573	0	0	0
57.0	1.001573	0	0	0
58.0	1.001573	0	0	0
59.0	1.001573	0	0	0
60.0	1.001573	0	0	0
61.0	1.001573	0	0	0
62.0	1.001573	0	0	0
63.0	1.001573	0	0	0
64.0	1.001573	0	0	0
65.0	1.001573	0	0	0
66.0	1.001573	0	0	0
67.0	1.001573	0	0	0
68.0	1.001573	0	0	0
69.0	1.001573	0	0	0
70.0	1.001573	0	0	0
71.0	1.001573	0	0	0
72.0	1.001573	0	0	0
73.0	1.001573	0	0	0
74.0	1.001573	0	0	0
75.0	1.001573	0	0	0
76.0	1.001573	0	0	0
77.0	1.001573	0	0	0
78.0	1.001573	0	0	0
79.0	1.001573	0	0	0
80.0	1.001573	0	0	0
81.0	1.001573	0	0	0
82.0	1.001573	0	0	0
83.0	1.001573	0	0	0
84.0	1.001573	0	0	0
85.0	1.001573	0	0	0
86.0	1.001573	0	0	0
